Date,ID,Chamber.Channel,Run,Species,Temp.Cat,Start.time,Stop.Time,Ambient_Nutrient,Light_Dark,Organism.ID,Dry.weight,Blank,Volume
6/12/22,G9_ND_39C,9,2,Grac,39,20:31:23,20:40:14,Nutrient,Dark,G9_ND,0.714,0,630
6/12/22,G9_ND_42C,9,2,Grac,42,21:16:12,21:20:58,Nutrient,Dark,G9_ND,0.714,0,630
6/12/22,G10_ND_16C,10,2,Grac,16,9:04:24,9:21:04,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_20C,10,2,Grac,20,10:30:11,10:41:01,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_22C,10,2,Grac,22,11:46:09,11:59:51,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_24C,10,2,Grac,24,12:46:50,13:00:57,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_26C,10,2,Grac,26,13:31:47,13:46:24,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_28C,10,2,Grac,28,14:10:35,14:24:40,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_30C,10,2,Grac,30,14:59:18,15:12:46,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_32C,10,2,Grac,32,16:21:19,16:33:41,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_34C,10,2,Grac,34,17:06:50,17:19:58,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_36C,10,2,Grac,36,18:39:38,18:50:06,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_39C,10,2,Grac,39,20:30:13,20:40:17,Nutrient,Dark,G10_ND,0.797,0,629
6/12/22,G10_ND_42C,10,2,Grac,42,21:15:05,21:21:01,Nutrient,Dark,G10_ND,0.797,0,629
6/13/22,P1_NL_16C,1,3,Pad,16,9:38:19,9:45:31,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_20C,1,3,Pad,20,10:03:53,10:20:30,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_22C,1,3,Pad,22,11:59:10,12:12:27,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_24C,1,3,Pad,24,12:36:32,12:50:12,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_26C,1,3,Pad,26,13:10:43,13:27:00,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_28C,1,3,Pad,28,13:43:22,13:55:52,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_30C,1,3,Pad,30,14:16:53,14:30:20,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_32C,1,3,Pad,32,14:51:21,15:04:41,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_34C,1,3,Pad,34,15:36:38,15:52:26,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_36C,1,3,Pad,36,16:22:46,16:36:04,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_39C,1,3,Pad,39,17:24:17,17:37:28,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P1_NL_42C,1,3,Pad,42,18:42:08,18:57:31,Nutrient,Light,P1_NL,0.946,0,650
6/13/22,P2_NL_16C,2,3,Pad,16,9:38:16,9:45:36,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_20C,2,3,Pad,20,10:03:56,10:20:32,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_22C,2,3,Pad,22,11:59:15,12:12:29,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_24C,2,3,Pad,24,12:36:36,12:50:14,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_26C,2,3,Pad,26,13:10:47,13:27:02,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_28C,2,3,Pad,28,13:43:11,13:55:54,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_30C,2,3,Pad,30,14:16:58,14:30:22,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_32C,2,3,Pad,32,14:51:44,15:04:43,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_34C,2,3,Pad,34,15:36:34,15:52:29,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_36C,2,3,Pad,36,16:22:51,16:36:06,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_39C,2,3,Pad,39,17:29:07,17:37:31,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P2_NL_42C,2,3,Pad,42,18:53:50,18:57:33,Nutrient,Light,P2_NL,1.021,0,655
6/13/22,P3_NL_16C,3,3,Pad,16,9:38:15,9:45:38,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_20C,3,3,Pad,20,10:03:59,10:20:35,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_22C,3,3,Pad,22,11:59:18,12:12:32,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_24C,3,3,Pad,24,12:36:40,12:48:42,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_26C,3,3,Pad,26,13:10:50,13:27:05,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_28C,3,3,Pad,28,13:43:13,13:55:57,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_30C,3,3,Pad,30,14:17:02,14:30:25,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_32C,3,3,Pad,32,14:51:25,15:04:46,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_34C,3,3,Pad,34,15:43:00,15:52:31,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_36C,3,3,Pad,36,16:29:45,16:36:14,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_39C,3,3,Pad,39,17:24:23,17:37:34,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P3_NL_42C,3,3,Pad,42,18:50:15,18:57:36,Nutrient,Light,P3_NL,0.741,0,653
6/13/22,P4_NL_16C,4,3,Pad,16,9:39:23,9:45:40,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_20C,4,3,Pad,20,10:04:01,10:20:37,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_22C,4,3,Pad,22,11:59:22,12:12:35,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_24C,4,3,Pad,24,12:36:42,12:50:19,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_26C,4,3,Pad,26,13:10:52,13:27:07,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_28C,4,3,Pad,28,13:43:15,13:55:59,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_30C,4,3,Pad,30,14:17:06,14:30:27,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_32C,4,3,Pad,32,14:51:28,15:04:48,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_34C,4,3,Pad,34,15:41:02,15:52:34,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_36C,4,3,Pad,36,16:22:59,16:36:17,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_39C,4,3,Pad,39,17:33:00,17:37:36,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P4_NL_42C,4,3,Pad,42,18:42:15,18:57:26,Nutrient,Light,P4_NL,0.92,0,660
6/13/22,P5Blank_NL_16C,5,3,Pad,16,9:36:47,9:45:43,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_20C,5,3,Pad,20,10:04:03,10:20:39,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_22C,5,3,Pad,22,11:59:25,12:12:38,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_24C,5,3,Pad,24,12:36:45,12:50:22,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_26C,5,3,Pad,26,13:10:54,13:27:09,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_28C,5,3,Pad,28,13:43:18,13:56:02,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_30C,5,3,Pad,30,14:17:08,14:30:29,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_32C,5,3,Pad,32,14:51:30,15:04:51,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_34C,5,3,Pad,34,15:35:53,15:52:37,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_36C,5,3,Pad,36,16:23:04,16:36:20,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_39C,5,3,Pad,39,17:24:32,17:37:38,Nutrient,Light,P5_NL,0,1,680
6/13/22,P5Blank_NL_42C,5,3,Pad,42,18:42:19,18:57:50,Nutrient,Light,P5_NL,0,1,680
6/13/22,P6_NL_16C,6,3,Pad,16,9:39:16,9:45:45,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_20C,6,3,Pad,20,10:04:06,10:20:42,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_22C,6,3,Pad,22,11:59:29,12:12:42,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_24C,6,3,Pad,24,12:36:50,12:50:24,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_26C,6,3,Pad,26,13:10:58,13:27:12,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_28C,6,3,Pad,28,13:43:21,13:56:04,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_30C,6,3,Pad,30,14:17:10,14:30:32,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_34C,6,3,Pad,34,15:36:13,15:52:40,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_36C,6,3,Pad,36,16:23:08,16:36:23,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_39C,6,3,Pad,39,17:24:37,17:37:41,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P6_NL_42C,6,3,Pad,42,18:45:58,18:57:45,Nutrient,Light,P6_NL,0.877,0,661
6/13/22,P7_NL_16C,7,3,Pad,16,9:38:37,9:45:47,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_20C,7,3,Pad,20,10:04:09,10:20:45,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_22C,7,3,Pad,22,11:59:33,12:12:45,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_24C,7,3,Pad,24,12:36:53,12:50:26,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_26C,7,3,Pad,26,13:11:00,13:27:14,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_28C,7,3,Pad,28,13:43:23,13:56:06,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_30C,7,3,Pad,30,14:17:13,14:30:35,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_32C,7,3,Pad,32,14:52:54,15:04:56,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_34C,7,3,Pad,34,15:38:40,15:52:42,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_36C,7,3,Pad,36,16:23:12,16:36:27,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_39C,7,3,Pad,39,17:24:57,17:37:43,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P7_NL_42C,7,3,Pad,42,18:42:24,18:57:31,Nutrient,Light,P7_NL,0.645,0,653
6/13/22,P8_NL_16C,8,3,Pad,16,9:34:44,9:44:55,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_20C,8,3,Pad,20,10:04:11,10:20:47,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_22C,8,3,Pad,22,11:59:36,12:12:50,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_24C,8,3,Pad,24,12:36:56,12:50:29,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_26C,8,3,Pad,26,13:11:03,13:27:17,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_28C,8,3,Pad,28,13:43:26,13:56:08,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_30C,8,3,Pad,30,14:17:15,14:30:38,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_32C,8,3,Pad,32,14:55:31,15:04:59,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_34C,8,3,Pad,34,15:36:50,15:52:45,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_36C,8,3,Pad,36,16:23:16,16:36:30,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_39C,8,3,Pad,39,17:24:43,17:37:46,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P8_NL_42C,8,3,Pad,42,18:50:19,18:57:54,Nutrient,Light,P8_NL,0.876,0,649
6/13/22,P10_NL_16C,10,3,Pad,16,9:36:35,9:44:59,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_20C,10,3,Pad,20,10:04:17,10:20:53,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_22C,10,3,Pad,22,11:59:43,12:13:03,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_24C,10,3,Pad,24,12:37:02,12:50:35,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_26C,10,3,Pad,26,13:11:09,13:27:21,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_28C,10,3,Pad,28,13:43:29,13:56:11,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_30C,10,3,Pad,30,14:17:21,14:30:16,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_32C,10,3,Pad,32,14:54:15,15:05:02,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_34C,10,3,Pad,34,15:36:03,15:52:50,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_36C,10,3,Pad,36,16:27:40,16:36:36,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_39C,10,3,Pad,39,17:31:05,17:37:52,Nutrient,Light,P10_NL,0.973,0,668
6/13/22,P10_NL_42C,10,3,Pad,42,18:42:32,18:56:52,Nutrient,Light,P10_NL,0.973,0,668
6/14/22,U1_ND_16C,1,4,Ulv,16,8:49:21,9:06:12,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_20C,1,4,Ulv,20,9:41:23,9:56:41,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_22C,1,4,Ulv,22,10:17:59,10:37:43,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_24C,1,4,Ulv,24,11:04:44,11:20:29,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_26C,1,4,Ulv,26,11:42:41,11:58:51,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_28C,1,4,Ulv,28,12:23:49,12:36:00,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_30C,1,4,Ulv,30,13:18:34,13:39:31,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_32C,1,4,Ulv,32,14:39:24,14:45:50,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_34C,1,4,Ulv,34,15:11:13,15:24:03,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_36C,1,4,Ulv,36,16:10:39,16:16:06,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_39C,1,4,Ulv,39,17:33:27,17:44:59,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U1_ND_42C,1,4,Ulv,42,19:02:28,19:09:33,Nutrient,Dark,U1_ND,0.367,0,645
6/14/22,U2_ND_16C,2,4,Ulv,16,8:49:23,9:06:16,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_20C,2,4,Ulv,20,9:41:21,9:56:47,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_22C,2,4,Ulv,22,10:17:52,10:37:46,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_24C,2,4,Ulv,24,11:04:38,11:20:31,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_26C,2,4,Ulv,26,11:42:42,11:58:53,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_28C,2,4,Ulv,28,12:23:43,12:35:57,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_30C,2,4,Ulv,30,13:18:34,13:39:34,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_32C,2,4,Ulv,32,14:33:15,14:46:10,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_34C,2,4,Ulv,34,15:16:02,15:24:06,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_36C,2,4,Ulv,36,16:07:21,16:16:12,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_39C,2,4,Ulv,39,17:36:44,17:45:01,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U2_ND_42C,2,4,Ulv,42,19:00:42,19:08:57,Nutrient,Dark,U2_ND,0.275,0,655
6/14/22,U3_ND_16C,3,4,Ulv,16,8:51:27,9:06:20,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_20C,3,4,Ulv,20,9:41:19,9:56:50,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_22C,3,4,Ulv,22,10:17:54,10:31:49,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_24C,3,4,Ulv,24,11:04:41,11:20:34,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_26C,3,4,Ulv,26,11:47:29,11:58:55,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_28C,3,4,Ulv,28,12:23:35,12:35:54,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_30C,3,4,Ulv,30,13:18:33,13:31:24,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_32C,3,4,Ulv,32,14:39:22,14:46:12,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_34C,3,4,Ulv,34,15:11:22,15:24:10,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_36C,3,4,Ulv,36,16:01:45,16:16:17,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_39C,3,4,Ulv,39,17:26:36,17:42:48,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U3_ND_42C,3,4,Ulv,42,19:03:20,19:11:10,Nutrient,Dark,U3_ND,0.189,0,657
6/14/22,U4_ND_16C,4,4,Ulv,16,8:49:28,9:06:24,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_20C,4,4,Ulv,20,9:41:37,9:56:55,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_22C,4,4,Ulv,22,10:18:13,10:27:51,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_24C,4,4,Ulv,24,11:04:43,11:20:37,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_26C,4,4,Ulv,26,11:42:48,11:58:57,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_28C,4,4,Ulv,28,12:23:35,12:35:51,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_30C,4,4,Ulv,30,13:18:33,13:39:39,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_32C,4,4,Ulv,32,14:40:41,14:46:14,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_34C,4,4,Ulv,34,15:11:24,15:24:12,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_36C,4,4,Ulv,36,16:02:22,16:16:19,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_39C,4,4,Ulv,39,17:26:39,17:42:36,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U4_ND_42C,4,4,Ulv,42,19:07:13,19:13:22,Nutrient,Dark,U4_ND,0.168,0,662
6/14/22,U5_ND_16C,5,4,Ulv,16,8:49:30,9:06:27,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_20C,5,4,Ulv,20,9:41:14,9:56:59,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_22C,5,4,Ulv,22,10:17:58,10:31:12,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_24C,5,4,Ulv,24,11:04:46,11:20:40,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_26C,5,4,Ulv,26,11:46:29,11:58:59,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_28C,5,4,Ulv,28,12:23:35,12:35:48,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_30C,5,4,Ulv,30,13:18:33,13:39:42,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_32C,5,4,Ulv,32,14:41:21,14:46:17,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_34C,5,4,Ulv,34,15:11:27,15:24:15,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_36C,5,4,Ulv,36,16:09:43,16:16:22,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_39C,5,4,Ulv,39,17:26:41,17:45:07,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U5_ND_42C,5,4,Ulv,42,19:10:21,19:16:16,Nutrient,Dark,U5_ND,0.158,0,653
6/14/22,U6_ND_16C,6,4,Ulv,16,8:49:32,9:06:32,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_20C,6,4,Ulv,20,9:41:18,9:57:03,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_22C,6,4,Ulv,22,10:18:10,10:31:20,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_24C,6,4,Ulv,24,11:04:48,11:20:43,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_26C,6,4,Ulv,26,11:42:53,11:59:01,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_28C,6,4,Ulv,28,12:23:35,12:31:30,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_30C,6,4,Ulv,30,13:18:33,13:39:44,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_32C,6,4,Ulv,32,14:33:24,14:46:19,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_34C,6,4,Ulv,34,15:18:34,15:24:17,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_36C,6,4,Ulv,36,16:08:27,16:16:25,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_39C,6,4,Ulv,39,17:34:58,17:45:09,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U6_ND_42C,6,4,Ulv,42,19:06:44,19:13:05,Nutrient,Dark,U6_ND,0.19,0,652
6/14/22,U7_ND_16C,7,4,Ulv,16,8:49:33,9:06:35,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_20C,7,4,Ulv,20,9:41:09,9:57:06,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_22C,7,4,Ulv,22,10:18:03,10:37:56,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_24C,7,4,Ulv,24,11:04:50,11:20:46,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_26C,7,4,Ulv,26,11:42:55,11:59:04,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_28C,7,4,Ulv,28,12:23:35,12:35:42,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_30C,7,4,Ulv,30,13:18:41,13:36:00,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_32C,7,4,Ulv,32,14:33:27,14:46:22,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_34C,7,4,Ulv,34,15:13:30,15:24:19,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_36C,7,4,Ulv,36,16:08:52,16:16:28,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_39C,7,4,Ulv,39,17:26:45,17:35:15,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U7_ND_42C,7,4,Ulv,42,19:08:00,19:14:45,Nutrient,Dark,U7_ND,0.27,0,655
6/14/22,U8_ND_16C,8,4,Ulv,16,8:57:20,9:06:40,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_20C,8,4,Ulv,20,9:41:06,9:57:10,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_22C,8,4,Ulv,22,10:18:05,10:37:58,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_24C,8,4,Ulv,24,11:04:53,11:20:49,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_26C,8,4,Ulv,26,11:42:57,11:59:05,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_28C,8,4,Ulv,28,12:23:35,12:35:39,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_30C,8,4,Ulv,30,13:18:33,13:39:49,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_32C,8,4,Ulv,32,14:41:23,14:46:30,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_34C,8,4,Ulv,34,15:11:54,15:24:22,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_36C,8,4,Ulv,36,16:06:04,16:16:31,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_39C,8,4,Ulv,39,17:38:06,17:45:14,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U8_ND_42C,8,4,Ulv,42,19:06:49,19:13:13,Nutrient,Dark,U8_ND,0.195,0,662
6/14/22,U9Blank_ND_16C,9,4,Ulv,16,8:49:40,9:06:45,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_20C,9,4,Ulv,20,9:41:04,9:57:14,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_22C,9,4,Ulv,22,10:18:07,10:28:12,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_24C,9,4,Ulv,24,11:05:06,11:20:53,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_26C,9,4,Ulv,26,11:48:10,11:59:07,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_28C,9,4,Ulv,28,12:23:35,12:35:34,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_30C,9,4,Ulv,30,13:18:33,13:30:18,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_32C,9,4,Ulv,32,14:38:53,14:46:33,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_34C,9,4,Ulv,34,15:15:51,15:24:24,Nutrient,Dark,U9_ND,0,1,680
6/14/22,U9Blank_ND_36C,9,4,Ulv,36,16:10:04,16:16:34,Nutrient,Dark,U9_ND,0,1,680
